STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 02:53,FM-15,FEW:02 150,10.00,,35,1.7,34,1.0,32,0.0,89,3,050,,29.76,,,30.26,0.00,30.23,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 03:53,FM-15,CLR:00,10.00,,35,1.7,33,0.8,31,-0.6,85,6,050,,29.75,8,,30.25,0.00,30.22,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 04:00,FM-12,,,,35,1.7,33,0.8,31,-0.6,85,6,050,,29.74,,,30.25,,,44,33,39,-2.0,,,,26,0,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 04:53,FM-15,CLR:00,10.00,,35,1.7,33,0.8,31,-0.6,85,9,010,,29.75,,,30.25,0.00,30.22,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 05:53,FM-15,CLR:00,10.00,,36,2.2,35,1.5,33,0.6,89,11,030,,29.74,,,30.25,0.00,30.21,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 06:53,FM-15,FEW:02 200,10.00,,35,1.7,34,1.2,33,0.6,93,8,020,,29.73,8,,30.22,0.00,30.19,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 07:51,FM-16,FEW:02 6 FEW:02 200,10.00,,34,1.0,32,0.2,30,-1.0,87,8,360,,29.71,,,,,30.18,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 07:53,FM-15,FEW:02 6 FEW:02 200,10.00,,33,0.6,32,-0.1,30,-1.1,89,9,360,,29.71,,,30.21,0.00,30.18,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 08:53,FM-15,FEW:02 7 FEW:02 200,10.00,,36,2.2,35,1.5,33,0.6,89,9,360,,29.70,,,30.20,0.00,30.17,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 09:53,FM-15,FEW:02 8 FEW:02 200,10.00,,39,3.9,36,2.1,31,-0.6,73,10,020,,29.70,5,,30.20,0.00,30.17,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 10:00,FM-12,8,,,39,3.9,36,2.1,31,-0.6,73,10,020,,29.69,5,+0.02,30.20,,,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 10:53,FM-15,FEW:02 200,10.00,,43,6.1,38,3.3,31,-0.6,63,10,350,,29.68,,,30.18,0.00,30.15,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 11:53,FM-15,FEW:02 200,10.00,,45,7.2,39,3.8,30,-1.1,56,8,360,,29.67,,,30.16,0.00,30.13,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 12:53,FM-15,FEW:02 120 FEW:02 200,10.00,,48,8.9,41,4.8,31,-0.6,52,10,010,,29.65,8,,30.13,0.00,30.11,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 13:53,FM-15,FEW:02 120 FEW:02 200,10.00,,49,9.4,42,5.8,34,1.1,56,10,010,,29.62,,,30.12,0.00,30.09,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 14:53,FM-15,FEW:02 120 SCT:04 200,10.00,,48,8.9,42,5.5,34,1.1,58,10,360,,29.62,,,30.11,0.00,30.08,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 15:53,FM-15,FEW:02 120 BKN:07 200,10.00,,46,7.8,41,5.1,35,1.7,66,6,350,,29.62,6,,30.11,0.00,30.08,,,,,,,,,,0757,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 16:00,FM-12,,,,46,7.8,41,5.1,35,1.7,66,6,350,,29.60,6,+0.03,30.11,,,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 16:53,FM-15,FEW:02 120 BKN:07 200,10.00,,42,5.6,39,3.9,35,1.7,76,9,360,,29.61,,,30.10,0.00,30.07,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 17:53,FM-15,SCT:04 200,10.00,,40,4.4,38,3.3,35,1.7,83,9,360,,29.60,,,30.09,0.00,30.06,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 18:53,FM-15,SCT:04 200,10.00,,41,5.0,38,3.4,34,1.1,76,10,020,,29.59,8,,30.08,0.00,30.05,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 19:53,FM-15,SCT:04 200,10.00,,40,4.4,37,3.0,34,1.1,79,10,010,,29.59,,,30.08,0.00,30.05,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 20:53,FM-15,CLR:00,10.00,,39,3.9,37,2.7,34,1.1,82,10,020,,29.58,,,30.06,0.00,30.04,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 21:53,FM-15,FEW:02 150,10.00,,39,3.9,37,2.7,34,1.1,82,11,010,,29.56,8,,30.05,0.00,30.02,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 22:00,FM-12,,,,39,3.9,37,2.7,34,1.1,82,11,010,,29.54,8,+0.03,30.05,,,46,33,40,-1.0,,,,25,0,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 22:53,FM-15,BKN:07 150,10.00,,37,2.8,36,2.1,34,1.1,89,8,010,,29.56,,,30.05,0.00,30.02,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 23:53,FM-15,BKN:07 150,10.00,,39,3.9,37,2.9,35,1.7,86,8,360,,29.55,,,30.04,0.00,30.01,49,33,41,0.0,,,,24,0,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,49,33,41,0.0,78,33,37,24,0,0757,1632,,0.00,0.0,0,29.65,30.15,8.7,17,030,13,020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 00:53,FM-15,BKN:07 100,9.00,,38,3.3,37,2.6,35,1.7,89,6,060,,29.55,8,,30.03,0.00,30.01,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 01:53,FM-15,SCT:04 100,9.00,,36,2.2,35,1.5,33,0.6,89,0,000,,29.56,,,30.04,0.00,30.02,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 02:53,FM-15,BKN:07 130,9.00,,36,2.2,35,1.8,34,1.1,93,0,000,,29.56,,,30.04,0.00,30.02,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 03:53,FM-15,BKN:07 140,10.00,,37,2.8,36,2.1,34,1.1,89,3,210,,29.54,8,,30.03,0.00,30.00,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 04:00,FM-12,,,,37,2.8,36,2.1,34,1.1,89,3,210,,29.52,8,+0.01,30.03,,,49,35,42,0.9,,,,23,0,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 04:53,FM-15,BKN:07 140,9.00,,38,3.3,37,2.9,36,2.2,93,0,000,,29.54,,,30.03,0.00,30.00,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 05:39,FM-16,SCT:04 3 OVC:08 140,7.00,,38,3.3,38,3.1,37,2.8,97,3,180,,29.55,,,,,30.01,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 05:53,FM-15,FEW:02 3 BKN:07 140,10.00,,39,3.9,38,3.4,37,2.8,93,5,150,,29.55,,,30.04,0.00,30.01,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 06:53,FM-15,FEW:02 3 OVC:08 130,10.00,,38,3.3,37,2.9,36,2.2,93,8,130,,29.54,0,,30.03,0.00,30.00,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 07:53,FM-15,OVC:08 130,10.00,,40,4.4,39,3.7,37,2.8,89,5,190,,29.53,,,30.02,0.00,29.99,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 08:53,FM-15,OVC:08 140,10.00,,41,5.0,40,4.3,38,3.3,89,0,000,,29.54,,,30.03,0.00,30.00,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 09:53,FM-15,BKN:07 110 BKN:07 150,10.00,,42,5.6,41,5.1,40,4.4,92,0,000,,29.56,3,,30.05,0.00,30.02,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 10:00,FM-12,,,,42,5.6,41,5.1,40,4.4,92,0,000,,29.54,3,-0.02,30.05,,,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 10:53,FM-15,BKN:07 100 BKN:07 150,10.00,,45,7.2,43,5.9,40,4.4,83,0,000,,29.56,,,30.05,0.00,30.02,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 11:53,FM-15,BKN:07 120 BKN:07 200,10.00,,47,8.3,43,6.1,38,3.3,71,5,270,,29.54,,,30.02,0.00,30.00,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 12:53,FM-15,BKN:07 75 OVC:08 110,10.00,-RA:02 |RA:61 |,46,7.8,42,5.5,37,2.8,71,6,200,,29.54,6,,30.02,T,30.00,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 13:53,FM-15,FEW:02 60 BKN:07 85 OVC:08 120,10.00,-RA:02 |RA:61 |,46,7.8,44,6.5,41,5.0,83,0,000,,29.53,,,30.02,T,29.99,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 14:53,FM-15,OVC:08 60,10.00,,46,7.8,44,6.5,41,5.0,83,5,270,,29.53,,,30.01,T,29.99,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 15:53,FM-15,BKN:07 60 OVC:08 90,10.00,,46,7.8,43,6.2,40,4.4,79,0,000,,29.52,8,,30.00,0.00,29.98,,,,,,,,,,0757,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 16:00,FM-12,57,,,46,7.8,43,6.2,40,4.4,79,0,000,,29.50,8,+0.02,30.00,,,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 16:53,FM-15,OVC:08 55,10.00,,46,7.8,43,6.2,40,4.4,79,0,000,,29.52,,,30.00,0.00,29.98,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 17:53,FM-15,OVC:08 55,10.00,,45,7.2,43,5.9,40,4.4,83,5,220,,29.53,,,30.02,0.00,29.99,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 18:53,FM-15,BKN:07 47 OVC:08 60,10.00,,45,7.2,43,6.2,41,5.0,86,7,160,,29.54,3,,30.02,0.00,30.00,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 19:53,FM-15,SCT:04 45 BKN:07 55 OVC:08 70,10.00,,45,7.2,43,6.2,41,5.0,86,0,000,,29.53,,,30.01,0.00,29.99,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 20:53,FM-15,OVC:08 48,10.00,,45,7.2,43,5.9,40,4.4,83,0,000,,29.53,,,30.01,0.00,29.99,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 21:53,FM-15,BKN:07 43 OVC:08 49,9.00,-RA:02 |RA:61 |,45,7.2,43,6.2,41,5.0,86,0,000,,29.53,5,,30.02,0.02s,29.99,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 22:00,FM-12,41,,||RA:61,45,7.2,43,6.2,41,5.0,86,0,000,,29.51,5,+0.01,30.02,,,46,35,41,-0.1,,,,24,0,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 22:53,FM-15,FEW:02 42 BKN:07 60 OVC:08 80,7.00,-RA:02 |RA:61 |,46,7.8,43,6.2,40,4.4,79,6,100,,29.52,,,30.01,0.06,29.98,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 23:53,FM-15,SCT:04 60 OVC:08 75,8.00,-RA:02 |RA:61 |,45,7.2,44,6.4,42,5.6,90,6,110,,29.52,,,30.00,0.05,29.98,47,35,41,-0.1,,,,24,0,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,47,35,41,-0.1,85,38,41,24,0,0757,1633,RA:16,0.13,0.0,0,29.53,30.02,2.7,12,090,10,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-05 00:53,FM-15,BKN:07 55 OVC:08 70,10.00,-RA:02 |RA:61 |,47,8.3,45,7.3,43,6.1,86,0,000,,29.51,8,,29.99,0.02,29.97,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-01-05 01:53,FM-15,BKN:07 44 OVC:08 60,6.00,-RA:02 BR:1 |RA:61 |,45,7.2,44,6.7,43,6.1,93,3,160,,29.52,,,30.00,0.03,29.98,,,,,,,,,,0757,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
